ANP,URL,Worker Resposes,,,,STDev/Img,STDev/ANP,Mean/Img,Mean/ANP
scenic_painting,http://farm3.static.flickr.com/2931/14785383516_b447a4e39a.jpg,2,0,0,,1.154700538,,0.666666667,
scenic_painting,http://farm4.static.flickr.com/3591/3483944525_4de6acde40.jpg,0,0,1,,0.577350269,0.707106781,0.333333333,0.333333333
scenic_road,http://farm3.static.flickr.com/2330/2845327223_a8342fc013.jpg,1,1,1,,0,,1,
scenic_road,http://farm4.static.flickr.com/3434/3910469304_a5e2042c36.jpg,1,1,1,,0,,1,
scenic_road,http://farm6.static.flickr.com/5200/7432623670_a38c8e1ccc.jpg,1,2,0,,1,0.5,1,1
scenic_route,http://farm4.static.flickr.com/3038/2720032709_6a3e445175.jpg,0,0,0,,0,,0,
scenic_route,http://farm4.static.flickr.com/3261/2911250996_72803c6d7b.jpg,0,0,0,,0,,0,
scenic_route,http://farm7.static.flickr.com/6131/5981428769_3401486a90.jpg,0,1,0,,0.577350269,0.333333333,0.333333333,0.111111111
scenic_spot,http://farm4.static.flickr.com/3167/2541126628_30c226a295.jpg,1,1,1,,0,,1,
scenic_spot,http://farm4.static.flickr.com/3880/14650389671_ea72927a7d.jpg,0,1,0,,0.577350269,,0.333333333,
scenic_spot,http://farm4.static.flickr.com/3948/15686964485_a93cbe55f1.jpg,0,2,1,,1,0.666666667,1,0.777777778
scenic_train,http://farm3.static.flickr.com/2601/4063014256_66f75d36c4.jpg,1,0,0,,0.577350269,,0.333333333,
scenic_train,http://farm4.static.flickr.com/3321/3571859536_6f1f7fd909.jpg,1,1,2,,0.577350269,,1.333333333,
scenic_train,http://farm5.static.flickr.com/4025/4634624129_f2322d7391.jpg,,0,-2,,1.414213562,1.187734939,-1,0.222222222
scenic_view,http://farm3.static.flickr.com/2899/14311610562_6ec9211d5b.jpg,1,0,0,,0.577350269,,0.333333333,
scenic_view,http://farm3.static.flickr.com/2933/14616956515_2eec23cfd2.jpg,2,1,1,,0.577350269,,1.333333333,
scenic_view,http://farm9.static.flickr.com/8113/8685950499_2fbde4a1dd.jpg,1,1,0,,0.577350269,0.666666667,0.666666667,0.777777778
scenic_vista,http://farm3.static.flickr.com/2931/14245605588_fdb6599818.jpg,1,1,2,,0.577350269,,1.333333333,
scenic_vista,http://farm4.static.flickr.com/3565/3779106229_d0cc963b93.jpg,0,0,1,,0.577350269,,0.333333333,
scenic_vista,http://farm9.static.flickr.com/8022/7362169244_6733506b2f.jpg,1,0,-1,,1,0.881917104,0,0.555555555
scenic_world,http://farm3.static.flickr.com/2052/2172251918_95c9409866.jpg,1,0,0,,0.577350269,,0.333333333,
scenic_world,http://farm4.static.flickr.com/3741/12085339776_d9842b4067.jpg,1,0,0,,0.577350269,,0.333333333,
scenic_world,http://farm8.static.flickr.com/7314/8747862874_317f3cd940.jpg,1,0,1,,0.577350269,0.527046277,0.666666667,0.444444444
scientific_illustration,http://farm1.static.flickr.com/205/492673797_3fbc211c30.jpg,0,1,-1,,1,,0,
scientific_illustration,http://farm4.static.flickr.com/3012/3056218229_40554f96c5.jpg,0,0,0,,0,,0,
scientific_illustration,http://farm4.static.flickr.com/3273/5769148694_a9ee85274c.jpg,1,0,0,,0.577350269,0.600925213,0.333333333,0.111111111
scientific_research,http://farm3.static.flickr.com/2806/12225964315_007d575745.jpg,1,0,0,,0.577350269,,0.333333333,
scientific_research,http://farm6.static.flickr.com/5603/15510535690_d475351732.jpg,-1,0,-1,,0.577350269,,-0.666666667,
scientific_research,http://farm8.static.flickr.com/7049/8690499407_c79b09696e.jpg,0,1,0,,0.577350269,0.707106781,0.333333333,-3.33333E-10
seamed_stockings,http://farm4.static.flickr.com/3468/5703090297_1eefa18b42.jpg,0,-1,0,,0.577350269,,-0.333333333,
seamed_stockings,http://farm4.static.flickr.com/3788/10850823735_b49c5d489e.jpg,,-1,1,,1.414213562,,0,
seamed_stockings,http://farm4.static.flickr.com/3898/14737239512_0078118d53.jpg,1,0,0,,0.577350269,0.755928946,0.333333333,0
seamless_background,http://farm5.static.flickr.com/4007/4206206361_ca9d5183ed.jpg,0,0,0,,0,,0,
seamless_background,http://farm7.static.flickr.com/6198/6040279557_fe1c519542.jpg,2,1,0,,1,,1,
seamless_background,http://farm8.static.flickr.com/7009/6601317877_f1d3b99644.jpg,0,1,1,,0.577350269,0.726483157,0.666666667,0.555555556
seamless_pattern,http://farm4.static.flickr.com/3725/9359269723_60b1d74da2.jpg,1,-1,0,,1,,0,
seamless_pattern,http://farm6.static.flickr.com/5601/15242510998_dc967c33ef.jpg,1,0,,,0.707106781,,0.5,
seamless_pattern,http://farm9.static.flickr.com/8178/8040448889_72dd26f5ca.jpg,1,0,1,,0.577350269,0.744023809,0.666666667,0.388888889
seamless_tile,http://farm3.static.flickr.com/2905/14709246704_e783099b87.jpg,0,0,0,,0,,0,
seamless_tile,http://farm4.static.flickr.com/3053/2883643525_11dcdba7b0.jpg,0,0,0,,0,,0,
seamless_tile,http://farm4.static.flickr.com/3441/3404582935_768a238b12.jpg,0,0,1,,0.577350269,0.333333333,0.333333333,0.111111111
secondary_school,http://farm6.static.flickr.com/5475/14350692888_6dc6525595.jpg,1,0,0,,0.577350269,,0.333333333,
secondary_school,http://farm6.static.flickr.com/5557/14798888515_2e98e039d0.jpg,0,0,0,,0,,0,
secondary_school,http://farm9.static.flickr.com/8054/8084417312_9a4a630644.jpg,0,0,0,,0,0.333333333,0,0.111111111
secondhand_books,http://farm3.static.flickr.com/2065/2263624978_4035f99d15.jpg,1,0,0,,0.577350269,,0.333333333,
secondhand_books,http://farm4.static.flickr.com/3185/2299030703_473c73dd6d.jpg,1,1,1,,0,,1,
secondhand_books,http://farm9.static.flickr.com/8101/8520418556_5d8fcbe4af.jpg,0,1,0,,0.577350269,0.527046277,0.333333333,0.555555555
secondhand_bookshop,http://farm1.static.flickr.com/101/293314720_062ceff9bf.jpg,0,0,0,,0,,0,
secondhand_bookshop,http://farm2.static.flickr.com/1394/1439488617_b5f650e8f7.jpg,0,1,0,,0.577350269,,0.333333333,
secondhand_bookshop,http://farm3.static.flickr.com/2257/2456084345_b08e88e56d.jpg,1,1,-1,,1.154700538,0.666666667,0.333333333,0.222222222
secret_beach,http://farm4.static.flickr.com/3674/8963936342_03e6f56504.jpg,1,2,1,,0.577350269,,1.333333333,
secret_beach,http://farm6.static.flickr.com/5554/15154551481_e1cf0a074a.jpg,1,1,-1,,1.154700538,,0.333333333,
secret_beach,http://farm7.static.flickr.com/6098/6259460743_093f253fd6.jpg,0,0,2,,1.154700538,0.971825316,0.666666667,0.777777778
secret_city,http://farm4.static.flickr.com/3022/2886150844_c240733764.jpg,1,0,1,,0.577350269,,0.666666667,
secret_city,http://farm5.static.flickr.com/4014/4274459851_ff26f2cc49.jpg,1,1,0,,0.577350269,,0.666666667,
secret_city,http://farm8.static.flickr.com/7436/9118624416_3a1dfde59f.jpg,0,0,1,,0.577350269,0.527046277,0.333333333,0.555555556
secret_concert,http://farm4.static.flickr.com/3619/3528353300_ac79304d25.jpg,-1,0,-1,,0.577350269,,-0.666666667,
secret_concert,http://farm6.static.flickr.com/5178/5482178816_08634dc891.jpg,1,0,0,,0.577350269,,0.333333333,
secret_concert,http://farm8.static.flickr.com/7197/6795548046_a751353722.jpg,0,0,0,,0,0.600925213,0,-0.111111111
secret_cove,http://farm4.static.flickr.com/3262/2616536950_99e51f474b.jpg,1,1,1,,0,,1,
secret_cove,http://farm4.static.flickr.com/3778/9425057935_ee8390a215.jpg,1,1,1,,0,,1,
secret_cove,http://farm7.static.flickr.com/6010/5923495215_5d2bb866e0.jpg,1,1,1,,0,0,1,1
secret_garden,http://farm4.static.flickr.com/3888/15033495579_cb7130dc91.jpg,1,0,1,,0.577350269,,0.666666667,
secret_garden,http://farm8.static.flickr.com/7433/9464576795_948e6d3ebb.jpg,1,1,0,,0.577350269,,0.666666667,
secret_garden,http://farm9.static.flickr.com/8102/8606191894_f982809652.jpg,1,2,1,,0.577350269,0.600925213,1.333333333,0.888888889
secret_identity,http://farm1.static.flickr.com/38/86907577_66712bae57.jpg,0,1,0,,0.577350269,,0.333333333,
secret_identity,http://farm4.static.flickr.com/3543/3403769492_6ea7201be8.jpg,1,1,0,,0.577350269,,0.666666667,
secret_identity,http://farm9.static.flickr.com/8066/8180837181_c800879efb.jpg,1,2,0,,1,0.707106781,1,0.666666667
secret_life,http://farm3.static.flickr.com/2452/3884885379_0653583a19.jpg,0,-1,0,,0.577350269,,-0.333333333,
secret_life,http://farm3.static.flickr.com/2508/4463018579_afd75404e3.jpg,1,0,1,,0.577350269,,0.666666667,
secret_life,http://farm6.static.flickr.com/5027/5607574107_2c096f6675.jpg,1,1,0,,0.577350269,0.707106781,0.666666667,0.333333334
secret_mountains,http://farm4.static.flickr.com/3396/3511547042_920e772de4.jpg,1,0,1,,0.577350269,,0.666666667,
secret_mountains,http://farm7.static.flickr.com/6093/6330751052_97ab882a39.jpg,2,0,0,,1.154700538,,0.666666667,
secret_mountains,http://farm9.static.flickr.com/8440/7981306052_9ebe342d7a.jpg,0,0,2,,1.154700538,0.866025404,0.666666667,0.666666667
secret_party,http://farm4.static.flickr.com/3603/3695988982_1a778b96e1.jpg,1,,-1,,1.414213562,,0,
secret_party,http://farm4.static.flickr.com/3934/15331563067_e7f528be04.jpg,-1,0,0,,0.577350269,,-0.333333333,
secret_party,http://farm5.static.flickr.com/4050/4591006634_e0d98191f8.jpg,0,,0,,0,0.690065559,0,-0.111111111
secret_place,http://farm2.static.flickr.com/1174/4726415859_b96b0a9f06.jpg,0,1,1,,0.577350269,,0.666666667,
secret_place,http://farm2.static.flickr.com/1226/534183146_c64d469bea.jpg,0,0,1,,0.577350269,,0.333333333,
secret_place,http://farm5.static.flickr.com/4039/4584525365_18a83f3365.jpg,-2,-1,-1,,0.577350269,1.054092553,-1.333333333,-0.111111111
secret_society,http://farm4.static.flickr.com/3107/2585501281_db865a6cf7.jpg,1,0,-1,,1,,0,
secret_society,http://farm4.static.flickr.com/3783/9355456349_44bb209eb6.jpg,0,-1,1,,1,,0,
secret_society,http://farm6.static.flickr.com/5060/5534337739_25425525ce.jpg,1,1,0,,0.577350269,0.833333333,0.666666667,0.222222222
secret_story,http://farm5.static.flickr.com/4104/5081769763_72250b47e0.jpg,0,1,0,,0.577350269,,0.333333333,
secret_story,http://farm8.static.flickr.com/7036/6961566951_a274a5ebb9.jpg,1,1,0,,0.577350269,,0.666666667,
secret_story,http://farm8.static.flickr.com/7312/16427729951_6506a09244.jpg,2,1,1,,0.577350269,0.666666667,1.333333333,0.777777778
secret_war,http://farm4.static.flickr.com/3162/2662583940_c7470a518c.jpg,1,1,0,,0.577350269,,0.666666667,
secret_war,http://farm5.static.flickr.com/4003/4463892457_000950c733.jpg,1,1,0,,0.577350269,,0.666666667,
secret_war,http://farm9.static.flickr.com/8248/8528254317_af82394bae.jpg,0,1,0,,0.577350269,0.527046277,0.333333333,0.555555556
secret_world,http://farm2.static.flickr.com/1046/4724512317_baa6bd461a.jpg,-1,0,0,,0.577350269,,-0.333333333,
secret_world,http://farm3.static.flickr.com/2807/8969070493_4778ba4491.jpg,0,0,1,,0.577350269,,0.333333333,
secret_world,http://farm6.static.flickr.com/5130/5321563664_f1452e3be4.jpg,2,1,1,,0.577350269,0.881917104,1.333333333,0.444444444
sedimentary_rock,http://farm1.static.flickr.com/52/176333765_3a84f7b83f.jpg,0,0,0,,0,,0,
sedimentary_rock,http://farm3.static.flickr.com/2807/9837194235_e1f7aaa3b5.jpg,0,0,2,,1.154700538,,0.666666667,
sedimentary_rock,http://farm4.static.flickr.com/3851/14990555535_2c72a53b36.jpg,1,2,0,,1,0.881917104,1,0.555555556
selective_colouring,http://farm3.static.flickr.com/2677/4129520322_6500e83eac.jpg,0,1,1,,0.577350269,,0.666666667,
selective_colouring,http://farm5.static.flickr.com/4027/5135513321_5b48603e98.jpg,1,1,0,,0.577350269,,0.666666667,
selective_colouring,http://farm6.static.flickr.com/5338/7385415882_8634439995.jpg,1,1,0,,0.577350269,0.5,0.666666667,0.666666667
selfless_service,http://farm1.static.flickr.com/147/352210895_1b65652af9.jpg,0,0,2,,1.154700538,,0.666666667,
selfless_service,http://farm2.static.flickr.com/1098/5105008766_f0583b9ba5.jpg,1,2,2,,0.577350269,,1.666666667,
selfless_service,http://farm5.static.flickr.com/4054/4578730785_157bb24fef.jpg,1,1,0,,0.577350269,0.866025404,0.666666667,1
senior_adult,http://farm1.static.flickr.com/28/45946231_d0e5d8804c.jpg,1,0,1,,0.577350269,,0.666666667,
senior_adult,http://farm5.static.flickr.com/4139/4803530520_7a2917d64d.jpg,1,0,1,,0.577350269,,0.666666667,
senior_adult,http://farm8.static.flickr.com/7344/10097266506_1d5016a3df.jpg,0,0,0,,0,0.527046277,0,0.444444445
senior_girls,http://farm3.static.flickr.com/2874/12658549385_2555a9faae.jpg,1,1,1,,0,,1,
senior_girls,http://farm8.static.flickr.com/7126/6943414334_321be330da.jpg,1,0,1,,0.577350269,,0.666666667,
senior_girls,http://farm8.static.flickr.com/7261/7776926672_dd5b43a369.jpg,1,1,0,,0.577350269,0.440958552,0.666666667,0.777777778
senior_living,http://farm8.static.flickr.com/7179/6829129228_42c154a03d.jpg,1,0,0,,0.577350269,,0.333333333,
senior_living,http://farm9.static.flickr.com/8159/7269093616_c448a737d4.jpg,2,1,1,,0.577350269,,1.333333333,
senior_living,http://farm9.static.flickr.com/8506/8479714739_073cc8c405.jpg,0,1,1,,0.577350269,0.666666667,0.666666667,0.777777778
senior_men,http://farm3.static.flickr.com/2312/2282042920_7ce232926a.jpg,0,1,1,,0.577350269,,0.666666667,
senior_men,http://farm3.static.flickr.com/2916/14175508875_bc113d8da5.jpg,1,1,0,,0.577350269,,0.666666667,
senior_men,http://farm9.static.flickr.com/8471/8138253521_0798d82dc9.jpg,1,0,1,,0.577350269,0.5,0.666666667,0.666666667
senior_project,http://farm4.static.flickr.com/3219/3287374408_c4be1faa47.jpg,0,0,,,0,,0,
senior_project,http://farm4.static.flickr.com/3313/3442429955_703b143030.jpg,1,1,0,,0.577350269,,0.666666667,
senior_project,http://farm8.static.flickr.com/7047/6922388717_eabf28d9d8.jpg,1,2,1,,0.577350269,0.707106781,1.333333333,0.666666667
senior_school,http://farm4.static.flickr.com/3069/2424053106_ce12412468.jpg,1,1,0,,0.577350269,,0.666666667,
senior_school,http://farm4.static.flickr.com/3918/14425689808_e050849fbd.jpg,1,1,,,0,,1,
senior_school,http://farm9.static.flickr.com/8153/7314003148_6a37d71c92.jpg,1,0,1,,0.577350269,0.46291005,0.666666667,0.777777778
senior_women,http://farm3.static.flickr.com/2798/5853978434_85e615365e.jpg,1,0,1,,0.577350269,,0.666666667,
senior_women,http://farm4.static.flickr.com/3669/11937033076_8309d70b45.jpg,1,1,0,,0.577350269,,0.666666667,
senior_women,http://farm9.static.flickr.com/8191/8114201970_2d0cbd74a6.jpg,1,0,-1,,1,0.726483157,0,0.444444445
sensitive_skin,http://farm3.static.flickr.com/2444/3754373920_e3ff883352.jpg,1,1,0,,0.577350269,,0.666666667,
sensitive_skin,http://farm4.static.flickr.com/3219/3029838966_ee03caa3a5.jpg,0,2,0,,1.154700538,,0.666666667,
sensitive_skin,http://farm5.static.flickr.com/4151/5432749573_237e432e38.jpg,1,0,1,,0.577350269,0.707106781,0.666666667,0.666666667
serene_lakes,http://farm3.static.flickr.com/2461/3783024291_cec58aaec5.jpg,1,0,1,,0.577350269,,0.666666667,
serene_lakes,http://farm4.static.flickr.com/3559/3349735204_0a747388c7.jpg,1,1,2,,0.577350269,,1.333333333,
serene_lakes,http://farm5.static.flickr.com/4119/4805509971_52ba67c140.jpg,1,1,0,,0.577350269,0.600925213,0.666666667,0.888888889
serene_people,http://farm3.static.flickr.com/2514/4053580130_5b798e95fc.jpg,1,1,1,,0,,1,
serene_people,http://farm3.static.flickr.com/2854/10817523803_96733fbbe6.jpg,0,1,0,,0.577350269,,0.333333333,
serene_people,http://farm6.static.flickr.com/5177/5524640056_9770e3a7f8.jpg,1,0,1,,0.577350269,0.5,0.666666667,0.666666667
serious_compact,http://farm6.static.flickr.com/5500/14106419035_73ffaaa95d.jpg,1,2,1,,0.577350269,,1.333333333,
serious_compact,http://farm8.static.flickr.com/7154/6749625969_27772223ba.jpg,1,1,1,,0,,1,
serious_compact,http://farm9.static.flickr.com/8248/8590530574_e1cb8cc482.jpg,0,0,0,,0,0.666666667,0,0.777777778
serious_play,http://farm3.static.flickr.com/2460/3863557053_a75085e821.jpg,1,1,0,,0.577350269,,0.666666667,
serious_play,http://farm4.static.flickr.com/3339/3640804728_d635eb041e.jpg,1,0,0,,0.577350269,,0.333333333,
serious_play,http://farm4.static.flickr.com/3533/3223353668_50916df16f.jpg,0,0,1,,0.577350269,0.527046277,0.333333333,0.444444444
set_stills,http://farm6.static.flickr.com/5188/5624049434_e43e69abe4.jpg,1,0,0,,0.577350269,,0.333333333,
set_stills,http://farm7.static.flickr.com/6017/5960367704_a37846149b.jpg,1,1,1,,0,,1,
set_stills,http://farm9.static.flickr.com/8361/8356525112_b5df8e5230.jpg,-2,1,1,,1.732050808,1.013793755,0,0.444444444
severe_storm,http://farm3.static.flickr.com/2807/9394976689_265e107c54.jpg,-2,-1,-1,,0.577350269,,-1.333333333,
severe_storm,http://farm4.static.flickr.com/3903/14458862586_1a9457dab3.jpg,-1,-2,1,,1.527525232,,-0.666666667,
severe_storm,http://farm8.static.flickr.com/7011/6412068395_961f9da9e7.jpg,0,-1,1,,1,1.118033989,0,-0.666666667
severe_thunderstorm,http://farm5.static.flickr.com/4095/4798118243_67d4764af2.jpg,1,0,0,,0.577350269,,0.333333333,
severe_thunderstorm,http://farm5.static.flickr.com/4112/5018109754_c1529b0354.jpg,-1,0,-1,,0.577350269,,-0.666666667,
severe_thunderstorm,http://farm9.static.flickr.com/8016/7627187572_f49362f310.jpg,2,1,1,,0.577350269,1,1.333333333,0.333333333
severe_weather,http://farm6.static.flickr.com/5528/9715818168_d75b25084c.jpg,1,-1,-1,,1.154700538,,-0.333333333,
severe_weather,http://farm8.static.flickr.com/7236/13753128944_1916f19c55.jpg,1,0,-1,,1,,0,
severe_weather,http://farm8.static.flickr.com/7270/8164701214_7dd33e3524.jpg,1,-2,0,,1.527525232,1.092906421,-0.333333333,-0.222222222
severed_head,http://farm3.static.flickr.com/2376/1777917176_94320575bb.jpg,2,-1,0,,1.527525232,,0.333333333,
severed_head,http://farm5.static.flickr.com/4058/5133921839_8df895688c.jpg,1,1,0,,0.577350269,,0.666666667,
severed_head,http://farm7.static.flickr.com/6170/6168859682_37021cb3ef.jpg,-1,-1,-1,,0,1.118033989,-1,0
sexual_abuse,http://farm3.static.flickr.com/2253/2121752717_3ae4cfcc49.jpg,-1,-2,1,,1.527525232,,-0.666666667,
sexual_abuse,http://farm4.static.flickr.com/3233/3095014469_74a6804a9a.jpg,0,0,0,,0,,0,
sexual_abuse,http://farm8.static.flickr.com/7395/11938348245_a1cdb5834f.jpg,-2,-2,-2,,0,1.166666667,-2,-0.888888889
sexual_assault,http://farm1.static.flickr.com/183/399872758_763ec6538a.jpg,0,,1,,0.707106781,,0.5,
sexual_assault,http://farm3.static.flickr.com/2924/14211808349_54b1d46ef1.jpg,1,2,1,,0.577350269,,1.333333333,
sexual_assault,http://farm6.static.flickr.com/5496/10697720556_d18aec46ed.jpg,,1,-2,,2.121320344,1.272418021,-0.5,0.444444444
sexy_actress,http://farm4.static.flickr.com/3274/2944347058_5fe286c100.jpg,1,2,0,,1,,1,
sexy_actress,http://farm7.static.flickr.com/6093/6321962829_1553554b24.jpg,0,1,1,,0.577350269,,0.666666667,
sexy_actress,http://farm8.static.flickr.com/7149/6775099537_9f8c4daa53.jpg,-2,0,1,,1.527525232,1.130388331,-0.333333333,0.444444445
sexy_arms,http://farm3.static.flickr.com/2047/1660902767_9e157b26ed.jpg,1,0,1,,0.577350269,,0.666666667,
sexy_arms,http://farm3.static.flickr.com/2284/1693465790_f55e560bde.jpg,1,1,1,,0,,1,
sexy_arms,http://farm4.static.flickr.com/3770/9724794349_e182b7cb97.jpg,1,0,0,,0.577350269,0.5,0.333333333,0.666666667
sexy_babes,http://farm8.static.flickr.com/7302/13976245900_3d6fd9c409.jpg,1,0,2,,1,,1,
sexy_babes,http://farm9.static.flickr.com/8543/8707208290_39ee54e2c4.jpg,0,2,0,,1.154700538,,0.666666667,
sexy_babes,http://farm9.static.flickr.com/8548/15509977829_f6df6d3461.jpg,1,2,0,,1,0.927960727,1,0.888888889
sexy_bikini,http://farm4.static.flickr.com/3899/14455796839_d4e53c28a5.jpg,-2,1,0,,1.527525232,,-0.333333333,
sexy_bikini,http://farm6.static.flickr.com/5112/6920022248_245947775d.jpg,1,-2,0,,1.527525232,,-0.333333333,
sexy_bikini,http://farm7.static.flickr.com/6136/5934505527_e9ed9cb052.jpg,1,0,0,,0.577350269,1.166666667,0.333333333,-0.111111111
sexy_blonde,http://farm5.static.flickr.com/4045/4249683255_a14ab70e17.jpg,0,-1,0,,0.577350269,,-0.333333333,
sexy_blonde,http://farm8.static.flickr.com/7397/9260901329_084c7c78eb.jpg,-2,-1,1,,1.527525232,,-0.666666667,
sexy_blonde,http://farm9.static.flickr.com/8383/8588167277_d4a9daf607.jpg,-1,-1,1,,1.154700538,1.013793755,-0.333333333,-0.444444444
sexy_body,http://farm3.static.flickr.com/2647/4192540470_f1f97e6d02.jpg,0,-1,,,0.707106781,,-0.5,
sexy_body,http://farm5.static.flickr.com/4078/4793832017_6c6ee63d9b.jpg,1,,0,,0.707106781,,0.5,
sexy_body,http://farm6.static.flickr.com/5185/5672216488_03b879af3b.jpg,,1,0,,0.707106781,0.752772653,0.5,0.166666667
sexy_boobs,http://farm4.static.flickr.com/3817/10653691485_1a752bb5f5.jpg,1,0,1,,0.577350269,,0.666666667,
sexy_boobs,http://farm5.static.flickr.com/4076/4807160600_d312b99af8.jpg,0,1,0,,0.577350269,,0.333333333,
sexy_boobs,http://farm8.static.flickr.com/7411/16435906581_305d31641d.jpg,-1,1,1,,1.154700538,0.726483157,0.333333333,0.444444444
sexy_boots,http://farm4.static.flickr.com/3221/3155199523_6c4d9ca9e3.jpg,1,0,1,,0.577350269,,0.666666667,
sexy_boots,http://farm4.static.flickr.com/3458/5820017053_c37d37207c.jpg,1,1,0,,0.577350269,,0.666666667,
sexy_boots,http://farm5.static.flickr.com/4104/5071175146_2de753eb1d.jpg,1,1,0,,0.577350269,0.5,0.666666667,0.666666667
sexy_boy,http://farm1.static.flickr.com/180/422912721_e408f6284f.jpg,1,0,2,,1,,1,
sexy_boy,http://farm6.static.flickr.com/5607/15540399532_f19e21f57a.jpg,0,-1,-1,,0.577350269,,-0.666666667,
sexy_boy,http://farm7.static.flickr.com/6004/5986265144_5329ede282.jpg,2,1,1,,0.577350269,1.130388331,1.333333333,0.555555555
sexy_chicks,http://farm1.static.flickr.com/9/141613753_5c9798f77b.jpg,2,2,0,,1.154700538,,1.333333333,
sexy_chicks,http://farm2.static.flickr.com/1309/965950555_a49c4b4425.jpg,2,1,1,,0.577350269,,1.333333333,
sexy_chicks,http://farm5.static.flickr.com/4083/4970305125_dfd369ec06.jpg,0,1,1,,0.577350269,0.78173596,0.666666667,1.111111111
sexy_cosplay,http://farm3.static.flickr.com/2927/14214445186_f903a0c5f0.jpg,0,0,1,,0.577350269,,0.333333333,
sexy_cosplay,http://farm4.static.flickr.com/3779/12687843045_2dcc75f8a2.jpg,1,1,1,,0,,1,
sexy_cosplay,http://farm6.static.flickr.com/5571/15060637826_fb0f1aec45.jpg,1,1,2,,0.577350269,0.600925213,1.333333333,0.888888889
sexy_costume,http://farm3.static.flickr.com/2591/3765651463_b40aa07474.jpg,1,1,1,,0,,1,
sexy_costume,http://farm8.static.flickr.com/7235/7363639494_297dd236d4.jpg,0,0,0,,0,,0,
sexy_costume,http://farm9.static.flickr.com/8365/8398411682_7c32cd33fa.jpg,1,1,1,,0,0.5,1,0.666666667
sexy_dance,http://farm6.static.flickr.com/5348/9372097400_17875eb764.jpg,1,1,1,,0,,1,
sexy_dance,http://farm8.static.flickr.com/7472/15929262235_082b2f2e80.jpg,1,-1,0,,1,,0,
sexy_dance,http://farm9.static.flickr.com/8649/16486016962_6d84a48873.jpg,1,0,0,,0.577350269,0.726483157,0.333333333,0.444444444
sexy_dress,http://farm4.static.flickr.com/3597/3605307465_e174a5015b.jpg,1,0,-2,,1.527525232,,-0.333333333,
sexy_dress,http://farm5.static.flickr.com/4045/4326204553_618fceb75f.jpg,1,-1,0,,1,,0,
sexy_dress,http://farm8.static.flickr.com/7001/6664966763_487626df10.jpg,0,0,0,,0,0.927960727,0,-0.111111111
sexy_eyes,http://farm3.static.flickr.com/2691/4145049555_3c64fdef57.jpg,0,0,0,,0,,0,
sexy_eyes,http://farm4.static.flickr.com/3325/3648003902_2de5d75591.jpg,1,0,0,,0.577350269,,0.333333333,
sexy_eyes,http://farm8.static.flickr.com/7514/16274799485_dc3fe1bbbc.jpg,0,1,1,,0.577350269,0.5,0.666666667,0.333333333
sexy_feet,http://farm4.static.flickr.com/3898/14675896482_7c67186af2.jpg,0,-1,1,,1,,0,
sexy_feet,http://farm8.static.flickr.com/7395/13362802655_189ba005aa.jpg,0,1,0,,0.577350269,,0.333333333,
sexy_feet,http://farm8.static.flickr.com/7535/15811587890_532e8655ec.jpg,1,1,0,,0.577350269,0.707106781,0.666666667,0.333333333
sexy_girls,http://farm8.static.flickr.com/7304/11639629306_6285425b8f.jpg,1,-2,-1,,1.527525232,,-0.666666667,
sexy_girls,http://farm8.static.flickr.com/7378/11958319024_7bdcbcf73d.jpg,1,0,-1,,1,,0,
sexy_girls,http://farm8.static.flickr.com/7467/15744235657_42d67d2f32.jpg,1,1,0,,0.577350269,1.118033989,0.666666667,0
sexy_guy,http://farm4.static.flickr.com/3714/11801565633_58862fe180.jpg,0,-1,-1,,0.577350269,,-0.666666667,
sexy_guy,http://farm5.static.flickr.com/4140/4943385251_2bfa797521.jpg,2,1,2,,0.577350269,,1.666666667,
sexy_guy,http://farm6.static.flickr.com/5207/5210354196_c451e1409e.jpg,1,1,0,,0.577350269,1.130388331,0.666666667,0.555555556
sexy_hair,http://farm1.static.flickr.com/12/69173463_bc02ca90e8.jpg,0,-1,-1,,0.577350269,,-0.666666667,
sexy_hair,http://farm7.static.flickr.com/6039/6318273999_0eda092f63.jpg,0,0,1,,0.577350269,,0.333333333,
sexy_hair,http://farm9.static.flickr.com/8035/8046515758_c4e8b0a7bc.jpg,1,1,1,,0,0.833333333,1,0.222222222
sexy_heels,http://farm3.static.flickr.com/2759/4459022620_06cdc42242.jpg,0,0,1,,0.577350269,,0.333333333,
sexy_heels,http://farm6.static.flickr.com/5441/9839622433_be91060d50.jpg,1,1,0,,0.577350269,,0.666666667,
sexy_heels,http://farm8.static.flickr.com/7510/15399362553_e67a457b37.jpg,1,0,0,,0.577350269,0.527046277,0.333333333,0.444444444
sexy_lady,http://farm8.static.flickr.com/7127/14008981205_c88a7a5c60.jpg,1,2,1,,0.577350269,,1.333333333,
sexy_lady,http://farm8.static.flickr.com/7194/6933831631_7a3d84fd0e.jpg,-1,0,0,,0.577350269,,-0.333333333,
sexy_lady,http://farm8.static.flickr.com/7582/15739199969_abe1967e81.jpg,0,0,0,,0,0.866025404,0,0.333333333
sexy_legs,http://farm6.static.flickr.com/5473/10251848294_8fa613bb82.jpg,0,1,1,,0.577350269,,0.666666667,
sexy_legs,http://farm8.static.flickr.com/7035/13570788363_2bb578abf6.jpg,1,1,-1,,1.154700538,,0.333333333,
sexy_legs,http://farm8.static.flickr.com/7450/9947280204_16de94169b.jpg,2,0,1,,1,0.866025404,1,0.666666667
